sampleId	popId	age
tsk_94	FIN_GBR_TSI	0
tsk_95	FIN_GBR_TSI	0
tsk_96	FIN_GBR_TSI	0
tsk_97	FIN_GBR_TSI	0
tsk_98	FIN_GBR_TSI	0
tsk_99	FIN_GBR_TSI	0
tsk_100	FIN_GBR_TSI	0
tsk_101	FIN_GBR_TSI	0
tsk_102	FIN_GBR_TSI	0
tsk_103	FIN_GBR_TSI	0
tsk_104	FIN_GBR_TSI	0
tsk_105	FIN_GBR_TSI	0
tsk_106	FIN_GBR_TSI	0
tsk_107	FIN_GBR_TSI	0
tsk_108	FIN_GBR_TSI	0
tsk_109	FIN_GBR_TSI	0
tsk_110	FIN_GBR_TSI	0
tsk_111	FIN_GBR_TSI	0
tsk_112	FIN_GBR_TSI	0
tsk_113	FIN_GBR_TSI	0
tsk_114	FIN_GBR_TSI	0
tsk_115	FIN_GBR_TSI	0
tsk_116	FIN_GBR_TSI	0
tsk_117	FIN_GBR_TSI	0
tsk_118	FIN_GBR_TSI	0
tsk_119	FIN_GBR_TSI	0
tsk_120	FIN_GBR_TSI	0
tsk_121	FIN_GBR_TSI	0
tsk_122	FIN_GBR_TSI	0
tsk_123	FIN_GBR_TSI	0
tsk_124	FIN_GBR_TSI	0
tsk_125	FIN_GBR_TSI	0
tsk_126	FIN_GBR_TSI	0
tsk_127	FIN_GBR_TSI	0
tsk_128	FIN_GBR_TSI	0
tsk_129	FIN_GBR_TSI	0
tsk_130	FIN_GBR_TSI	0
tsk_131	FIN_GBR_TSI	0
tsk_132	FIN_GBR_TSI	0
tsk_133	FIN_GBR_TSI	0
tsk_134	FIN_GBR_TSI	0
tsk_135	FIN_GBR_TSI	0
tsk_136	FIN_GBR_TSI	0
tsk_137	FIN_GBR_TSI	0
tsk_138	FIN_GBR_TSI	0
tsk_139	FIN_GBR_TSI	0
tsk_140	FIN_GBR_TSI	0
tsk_141	FIN_GBR_TSI	0
tsk_142	FIN_GBR_TSI	0
tsk_143	FIN_GBR_TSI	0
tsk_144	FIN_GBR_TSI	0
tsk_145	FIN_GBR_TSI	0
tsk_146	FIN_GBR_TSI	0
tsk_147	FIN_GBR_TSI	0
tsk_148	FIN_GBR_TSI	0
tsk_149	FIN_GBR_TSI	0
tsk_150	FIN_GBR_TSI	0
tsk_151	FIN_GBR_TSI	0
tsk_152	FIN_GBR_TSI	0
tsk_153	FIN_GBR_TSI	0
tsk_154	FIN_GBR_TSI	0
tsk_155	FIN_GBR_TSI	0
tsk_156	FIN_GBR_TSI	0
tsk_157	FIN_GBR_TSI	0
tsk_158	FIN_GBR_TSI	0
tsk_159	FIN_GBR_TSI	0
tsk_160	FIN_GBR_TSI	0
tsk_161	FIN_GBR_TSI	0
tsk_162	FIN_GBR_TSI	0
tsk_163	FIN_GBR_TSI	0
tsk_164	FIN_GBR_TSI	0
tsk_165	FIN_GBR_TSI	0
tsk_166	FIN_GBR_TSI	0
tsk_167	FIN_GBR_TSI	0
tsk_168	FIN_GBR_TSI	0
tsk_169	FIN_GBR_TSI	0
tsk_170	FIN_GBR_TSI	0
tsk_171	FIN_GBR_TSI	0
tsk_172	FIN_GBR_TSI	0
tsk_173	FIN_GBR_TSI	0
tsk_174	FIN_GBR_TSI	0
tsk_175	FIN_GBR_TSI	0
tsk_176	FIN_GBR_TSI	0
tsk_177	FIN_GBR_TSI	0
tsk_178	FIN_GBR_TSI	0
tsk_179	FIN_GBR_TSI	0
tsk_180	FIN_GBR_TSI	0
tsk_181	FIN_GBR_TSI	0
tsk_182	FIN_GBR_TSI	0
tsk_183	FIN_GBR_TSI	0
tsk_184	FIN_GBR_TSI	0
tsk_185	FIN_GBR_TSI	0
tsk_186	FIN_GBR_TSI	0
tsk_187	FIN_GBR_TSI	0
